HALTER_ID,"Age, Guardian","Gender, Guardian",City District,Primary Breed,"Year of Birth, Dog","Sex, Dog",Dog Colour
108464,31-40,w,3,Boston Terrier,2004,m,Black/White
108468,31-40,m,11,Hovawart,2007,m,Black Marken
108469,31-40,m,3,Shiba Inu,2011,m,Red
108506,31-40,m,7,True klein,2013,m,tricolor
108507,61-70,w,9,True klein,2010,w,Red
108514,51-60,m,9,Foxterrier,2011,m,tricolor
108530,21-30,w,2,Jack Russel Terrier,2011,w,tricolor
108560,41-50,m,5,Lagotto Romagnolo,2015,m,White/orange
108575,41-50,w,6,Collie,2011,w,tricolor
108586,41-50,w,11,Bichon frisé,2011,w,White
108592,31-40,w,11,Pinscher,2010,w,Red
108599,51-60,m,4,True gross,2010,w,White/Black
108607,41-50,w,12,Deutscher Grossspitz,2011,w,White
108607,41-50,w,12,Deutscher Grossspitz,2011,m,White
108608,71-80,w,10,Zwergpudel,2011,m,Black
108641,71-80,w,11,Mops,2011,m,Black
108666,51-60,m,11,Pinscher,2011,m,black/tan
108669,51-60,w,9,Malteser,2011,w,White
108722,21-30,w,11,Zwergspitz,2011,w,White
108724,51-60,w,3,Pinscher,2011,w,Black
108769,61-70,m,3,Welsh Terrier,2010,w,black/tan
108830,51-60,m,6,Labrador Retriever,2010,m,Black
108831,21-30,w,2,True gross,2008,w,Black
108833,51-60,w,3,Yorkshire Terrier,2011,m,black/tan
108834,71-80,w,3,Malteser,2011,w,Black/White
108845,51-60,w,6,Border Collie,2010,m,Black/White
108873,41-50,w,9,Pudel,2010,m,Black/White
108888,51-60,w,10,Pudel,2005,m,Black/White
108897,31-40,w,1,True klein,2008,w,Black/Brown
109007,51-60,m,8,Yorkshire Terrier,2004,m,Black/Brown
109126,31-40,m,3,True klein,2011,w,White
109129,31-40,w,2,Australian Cattle Dog,2011,w,Grey/White/Brown
109130,21-30,w,6,Border Collie,2002,m,Black/White
109138,51-60,m,4,Labrador Retriever,2011,w,Black
109142,61-70,m,10,Zwergpudel,2011,m,black/tan
109151,21-30,w,8,Jack Russel Terrier,2009,w,tricolor
109153,41-50,m,8,True klein,2008,m,Black/White
109156,51-60,m,2,Deutscher Schäfer,2011,w,Grey
109173,41-50,m,9,Yorkshire Terrier,2008,m,Black/Brown
109174,41-50,w,7,Labrador Retriever,2014,w,Brown
109174,41-50,w,7,Labrador Retriever,2011,w,Brown
109177,31-40,w,7,Kooiker,2011,m,White/orange
109185,51-60,w,7,True gross,2011,m,Brown
109190,51-60,w,11,Jack Russel Terrier,2011,m,White/Brown
109196,71-80,w,12,Vizsla,2004,w,rehBrown
109198,51-60,w,10,Malteser,2004,w,beige
109203,31-40,w,11,Yorkshire Terrier,2003,w,Brown/Black
109236,21-30,w,7,Australian Shepherd,2010,w,tricolor
109247,51-60,m,4,Schnauzer,2008,w,Black
109248,21-30,m,12,Mops,2011,m,beige
109251,51-60,w,9,Collie,2008,m,Gold /sable
109251,51-60,w,9,Collie,2008,w,blue/merle
109259,71-80,w,11,Gold en Retriever,2008,w,Gold en
109261,71-80,m,7,Labradoodle,2011,m,apricot
109294,51-60,w,11,Briard,2006,w,beige/Grey
109365,71-80,w,7,Bolonka Zwetna,2011,w,black/tan
109465,31-40,w,3,Papillon,2004,m,Black/White
109468,41-50,w,7,Chihuahua,2014,w,Bright Brown
109469,41-50,m,11,Flat Coated Retriever,2011,m,Black
109470,51-60,w,6,Zwergspitz,2010,m,creme
109471,61-70,w,8,Shih Tzu,2012,w,Grey meliert
109471,61-70,w,8,Shih Tzu,2009,w,Grey/Black
109472,31-40,w,1,Labrador Retriever,2003,m,Black
109474,41-50,m,11,Papillon,2011,m,sable/Red
109481,61-70,w,7,Cairn Terrier,2011,w,beige/Grey
109486,51-60,w,7,Zwergdachshund,2009,w,Black/Red
109490,31-40,w,11,Chihuahua,2011,m,tricolor
109491,71-80,w,3,Beagle,2007,w,tricolor
109510,41-50,m,11,Jack Russel Terrier,2013,m,tricolor
109510,41-50,m,11,Jack Russel Terrier,2011,m,tricolor
109515,21-30,w,9,Yorkshire Terrier,2009,w,Black/Brown
109516,31-40,w,6,Malinois,2007,m,fauve
109551,21-30,w,7,Mops,2010,w,Black
109552,31-40,w,4,Havaneser,2011,m,White/Brown
109555,51-60,m,9,Dogo Argentino,2003,m,White
109615,41-50,m,11,Gold en Retriever,2002,m,beige
109627,41-50,m,11,Beagle,2011,m,tricolor
109628,31-40,m,2,Magyar Viszla,2011,m,Yellow
109630,61-70,w,11,Französische Bulldogge,2011,w,Black Brindle
109640,31-40,m,9,Retriever,2006,w,Black
109644,31-40,w,11,Mops,2011,w,Black
109644,31-40,w,11,Mops,2012,m,Black
109651,31-40,m,2,Border,2008,m,Black
109664,31-40,m,6,Shih Tzu,2011,w,tricolor
109665,51-60,w,9,Pinscher,2011,w,Brown/White/beige
109666,71-80,m,8,Zwergschnauzer,2011,w,Black
109684,31-40,w,5,True gross,2009,m,Brown/White
109685,41-50,m,8,Berner Sennenhund,2007,w,Black/Brown/White
109707,51-60,m,11,Deutscher Schäfer,2012,m,Black/Brown
109714,21-30,w,12,Pinscher,2008,m,Black/Brown
109722,41-50,w,2,Bergamasker,2011,w,tricolor
109723,41-50,w,7,Shih Tzu,2011,m,Black
109725,41-50,w,4,Labradoodle,2011,w,Brown/White
109727,41-50,w,12,Boxer,2011,m,Black/White
109756,81-90,w,10,Yorkshire Terrier,2011,m,Black/Brown/Grey
109760,31-40,w,10,Schäfer,2001,m,Black
109760,31-40,w,10,Schäfer,2001,m,Brown/Black
109768,41-50,m,10,True klein,2008,m,Brown
109769,41-50,w,8,Lagotto Romagnolo,2011,w,Brown
109775,41-50,w,3,Jagdhund,2002,w,Black/Brown/White
109776,31-40,w,3,Bolonka Zwetna,2011,m,Brown/White
109777,21-30,w,12,Bolonka Zwetna,2009,m,White/Black
109788,41-50,w,11,Podenco,2012,m,Black/White
109797,61-70,m,7,Galgo Español,2006,w,Brown/Black/White
109798,21-30,w,3,Jack Russel Terrier,2007,w,Red/Brown/White
109882,41-50,m,1,Parson Jack Russell Terrier,2009,m,White/Red
109895,61-70,m,4,True klein,2000,m,White/Black
109896,41-50,w,10,Labrador Retriever,2011,m,Brown
109920,31-40,m,10,Border Collie,2010,m,White/Black
109926,31-40,w,4,Papillon,2011,w,tricolor
109926,31-40,w,4,Papillon,2011,m,tricolor
109928,41-50,m,6,Mops,2011,m,beige
109929,41-50,m,8,Magyar Viszla,2010,m,Yellow
109934,21-30,w,10,Whippet,2011,m,beige/Black
109945,41-50,m,9,Beagle,2011,w,beige
109947,41-50,m,7,Labrador Retriever,2011,w,choco
109970,31-40,w,11,True klein,2009,w,Black/White
109974,71-80,m,1,Yorkshire Terrier,2003,w,Brown
109987,31-40,w,3,Malteser,2011,m,White
109995,61-70,m,7,Basenji,2010,m,Red/White
110000,81-90,m,11,Foxterrier,2004,m,tricolor
110003,61-70,w,10,Labrador Retriever,2010,m,Bright Brown
110005,51-60,m,11,Mops,2011,w,Black
110011,61-70,w,11,Yorkshire Terrier,2011,m,Black/Brown
110012,21-30,w,11,Chihuahua,2009,m,White/creme
110012,21-30,w,11,Chihuahua,2013,w,Brown/Grey
110012,21-30,w,11,Chihuahua,2010,w,White/Brown
110085,41-50,m,11,Gold en Retriever,2004,w,Gold en
110091,61-70,w,3,Bolonka Zwetna,2010,w,Black/White
110095,41-50,w,2,Berner Sennenhund,2005,m,Black/Brown
110103,41-50,m,10,Border Collie,2011,w,Black/White
110104,61-70,m,9,English Cocker Spaniel,2012,w,BlueDull Grey
110106,61-70,m,9,Cairn Terrier,2008,w,Black/Brown Brindle
110112,31-40,w,3,Basset,2011,w,White/orange
110123,61-70,w,10,Jack Russel Terrier,2011,m,tricolor
110126,51-60,w,2,Zwergschnauzer,2005,m,Grey
110134,41-50,w,7,West Highland White Terrier,2009,w,White
110137,41-50,w,2,Deutscher Schäfer,2011,m,tricolor
110140,21-30,w,11,ZwerGreyhaardackel,2013,m,Brown
110146,61-70,w,11,Chihuahua,2010,m,White/beige
110146,61-70,w,11,Chihuahua,2009,w,beige
110162,31-40,m,11,Labrador Retriever,2011,w,Black
110167,31-40,w,1,Französische Bulldogge,2011,m,Brindle
110253,51-60,w,1,Havaneser,2011,m,White/Black
110284,21-30,w,12,Chihuahua,2010,m,Brown
110290,41-50,w,11,Shiba Inu,2012,w,Red
110291,21-30,w,12,Spaniel,2009,w,Black/White
110292,61-70,w,9,Pekingese,2010,w,Brown
110296,71-80,m,6,Labrador Retriever,2006,w,Black
110326,41-50,m,4,Husky,2011,m,Grey/White
110336,41-50,w,8,Berger de Beauce,2015,m,Black/Red
110355,31-40,m,7,Berner Sennenhund,2011,m,tricolor
110356,71-80,w,7,True klein,2009,m,Black/Brown/White
110372,41-50,w,8,Französische Bulldogge,2013,m,White
110373,51-60,w,9,Labrador Retriever,2010,m,Black
110379,31-40,w,7,Entlebucher,2005,w,tricolor
110470,21-30,w,11,Deutscher Schäfer,2011,w,Brown/Black
110475,41-50,m,9,True klein,2011,m,Bright Brown
110493,21-30,w,8,Griffon,2012,w,Black
110494,31-40,m,6,Berger blanc Suisse,2012,w,White
110522,51-60,m,9,Flat Coated Retriever,2011,m,Black
110549,61-70,w,8,Continental Bulldog,2009,m,hirschRed
110574,31-40,m,3,Bergamasker,2011,w,tricolor
110580,21-30,m,12,Französische Bulldogge,2012,w,Black/White
110604,41-50,m,4,Französische Bulldogge,2011,w,White/Black
110622,41-50,w,11,Labrador Retriever,2013,w,Black
110630,41-50,m,2,Zwergpinscher,2010,m,Black/Brown
110632,41-50,m,10,Gold en Retriever,2011,w,Gold en
110654,31-40,m,11,Deutscher Schäfer,2012,m,Black/Brown
110700,51-60,w,11,Bolonka Zwetna,2014,w,White
110703,21-30,w,4,Boxer,2010,w,beige/White
110703,21-30,w,4,Boxer,2010,m,Brindle
110709,41-50,w,7,Soft Coated Wheaten Terrier,2005,m,weizen
110738,31-40,w,12,Chihuahua,2012,m,beige/Black
110738,31-40,w,12,Chihuahua,2015,w,beige/White
110745,41-50,w,2,Yorkshire Terrier,2006,m,beige/Black
110746,71-80,w,7,Vizsla,2011,w,RedBrown
110748,51-60,w,11,Labradoodle,2006,w,apricot
110761,71-80,w,7,Labrador Retriever,2007,m,Black
110774,61-70,w,9,Border Collie,2010,w,tricolor
110814,21-30,w,8,Weimaraner,2011,m,Gold en
110827,81-90,w,7,Pekingese,2004,w,Brown/White
110841,41-50,w,1,Malteser,2008,m,White
110872,51-60,w,10,Dackel,2009,w,Black/Brown
110872,51-60,w,10,Shih Tzu,2005,w,Brown
110884,61-70,w,12,Beagle,2008,w,tricolor
110891,41-50,w,6,Berner Sennenhund,2012,m,Black/Brown/White
110901,61-70,m,4,Labrador Retriever,2012,m,Brown
110944,51-60,w,7,Mops,2012,w,beige
110957,31-40,w,3,Englische Bulldogge,2012,m,Brown/Black/White
110966,31-40,w,12,Malteser,2012,m,White
110967,31-40,w,3,Havaneser,2012,w,creme
110969,41-50,w,7,Lagotto Romagnolo,2012,w,Brown
110970,51-60,w,2,Französische Bulldogge,2011,m,Dark  Brindle
110984,21-30,w,3,Appenzeller,2003,w,Black/Brown/White
111029,61-70,m,7,Deutscher Kurzhaar,2010,m,Brown
111032,21-30,w,5,Boston Terrier,2007,m,Black/White
111036,51-60,w,8,Lagotto Romagnolo,2012,m,Brown
111038,51-60,w,8,True gross,2011,w,black/tan
111046,21-30,w,11,Zwergspitz,2012,w,Black
111057,61-70,w,7,Shetland Sheepdog,2012,w,Gold /sable
111062,31-40,m,11,Mittelpudel,2015,w,Black
111062,31-40,m,11,Perro de Agua,2012,m,Black
111079,51-60,w,6,Malteser,2013,w,White
111082,61-70,w,9,Shetland Sheepdog,2012,m,blue/merle
111084,41-50,w,11,Terrier,2012,w,Brown
111084,41-50,w,11,Jack Russel Terrier,2012,w,tricolor
111090,51-60,w,7,Bolonka Zwetna,2012,w,Brown/beige
111092,51-60,w,6,Beagle,2012,m,tricolor
111114,31-40,w,11,True klein,2010,w,Brown
111126,41-50,w,7,True gross,2011,w,Black
111165,31-40,w,1,Rauhaar Dackel,2012,w,beige/Black
111168,51-60,w,10,Berner Sennenhund,2008,w,Black/Brown/White
111176,31-40,w,3,Havaneser,2012,m,Black/White
111183,71-80,w,12,West Highland White Terrier,2006,m,White
111185,61-70,w,7,Boston Terrier,2012,m,Black/Brown Brindle
111196,41-50,w,2,Shetland Sheepdog,2012,w,tricolor
111222,41-50,w,12,Yorkshire Terrier,2011,m,Black/Brown
111235,51-60,m,5,Französische Bulldogge,2012,w,Brindle
111240,61-70,w,12,Collie,2011,w,tricolor
111351,41-50,w,2,Australian Shepherd,2012,w,Black/White/Brown
111363,21-30,w,11,Chihuahua,2012,w,White
111376,51-60,w,7,Havaneser,2012,m,Brown/White
111381,61-70,m,11,Yorkshire Terrier,2009,w,Gold /White
111386,41-50,w,2,Gold en Retriever,2013,m,beige
111389,31-40,m,1,Rhodesian Ridgeback,2012,m,weizen
111392,21-30,w,2,True gross,2011,w,White/beige
111393,31-40,m,3,Gold en Retriever,2010,w,Gold en
111394,31-40,w,11,Dalmatiner,2012,w,White/Black
111401,51-60,w,9,Boxer,2008,m,Brindle
111403,41-50,m,9,Chihuahua,2011,w,Red/Brown
111403,41-50,m,9,Chihuahua,2013,m,White
111403,41-50,m,9,Chihuahua,2013,m,Brown
111404,41-50,w,11,Französische Bulldogge,2012,w,Black/White
111405,21-30,w,9,Cavalier King Charles Spaniel,2010,m,Brown/Black/White
111438,51-60,w,11,Lagotto Romagnolo,2012,m,bianco-aranico
111442,81-90,m,4,Parson Jack Russell Terrier,2012,m,White/Black
111444,21-30,w,2,Französische Bulldogge,2012,m,Dark  Brindle
111481,51-60,w,3,Chihuahua,2012,w,Bright  Colour
111482,31-40,w,12,Deutscher Schäfer,2008,w,Black/Yellow
111485,21-30,w,12,Entlebucher Sennenhund,2010,m,tricolor
111487,71-80,w,2,Zwergpudel,2012,w,black/tan
111497,81-90,w,8,Shih Tzu,2001,w,Grey/White
111532,21-30,m,11,True klein,2002,w,White/Brown
111584,61-70,w,7,Podenco,2008,m,Brown
111598,31-40,w,9,English Cocker Spaniel,2006,m,Black
111606,51-60,w,4,True gross,2013,w,Black/beige
111636,21-30,w,2,Französische Bulldogge,2012,w,Brown
111647,51-60,w,10,Yorkshire Terrier,2013,w,black/tan
111647,51-60,w,10,Yorkshire Terrier,2008,m,blue/steel
111657,41-50,w,6,Irish Wolfhound,2012,w,sandfarbig
111670,71-80,m,9,Scottish Terrier,2012,m,Black
111692,41-50,w,7,Yorkshire Terrier,2005,m,Brown/Grey
111697,31-40,w,8,Labradoodle,2012,w,apricot
111709,41-50,m,7,Old Englische Bulldogge,2012,w,White Brindle
111711,31-40,w,3,Französische Bulldogge,2013,w,Grey/White
111779,31-40,w,8,Jack Russel Terrier,2012,w,Black/White
111806,31-40,w,11,Chihuahua,2010,m,tricolor
111814,41-50,w,6,Chihuahua,2005,m,Black/White/Brown
111819,31-40,w,6,Border Terrier,2012,w,red grizzle
111827,41-50,m,12,Chihuahua,2012,w,Grey
111832,21-30,m,11,Chihuahua,2012,m,White/Black
111832,21-30,m,11,Chihuahua,2013,w,White/Brown
111841,51-60,w,6,Parson Russell Terrier,2012,w,White/Red
111842,51-60,m,7,Norfolk Terrier,2007,m,black/tan
111855,41-50,w,11,True klein,2010,m,blond Colour
111861,31-40,w,9,Jack Russel Terrier,2012,w,White/Brown
111909,41-50,w,9,Französische Bulldogge,2015,m,Blue
111911,41-50,m,2,Yorkshire Terrier,2012,w,blue/tan
111916,41-50,w,2,Maremma-Abruzzenhund,2008,m,Brown/Black
111919,31-40,w,11,Labrador Retriever,2010,m,Black
111949,21-30,w,5,Prager Rattler,2012,m,Black/Brown
111950,41-50,w,7,True gross,2012,w,Brown Brindle
111952,51-60,w,7,Cocker Spaniel,2012,m,Red
111953,21-30,w,3,Chihuahua,2012,m,Brown
111954,51-60,w,3,Parson Russell Terrier,5012,m,tricolor
111981,51-60,w,9,Yorkshire Terrier,2006,w,Yellow/Brown
111987,51-60,w,7,Bolonka Zwetna,2008,m,beige
111987,51-60,w,7,Jack Russel Terrier,2002,w,Black/White/Brown
111996,41-50,m,11,True klein,2005,m,Brown
112003,31-40,w,11,Lhasa Apso,2004,w,Black
112003,31-40,w,11,Lhasa Apso,2007,w,White
112007,71-80,w,11,Yorkshire Terrier,2011,m,black/tan
112030,31-40,w,8,Labrador Retriever,2011,w,Brown
112050,51-60,m,11,Bolonka Zwetna,2012,m,Grey/Brown/Black
112053,71-80,w,9,True gross,2012,w,tricolor
112111,51-60,m,2,Chesapeake Bay Retriever,2014,w,Brown
112118,31-40,w,7,True gross,2011,w,Bright Brown
112118,31-40,w,7,Deutscher Schäfer,2015,m,Black/Brown
112120,51-60,w,11,Continental Bulldog,2011,m,Black/White
112130,41-50,w,2,Eurasier,2011,m,Black
112149,21-30,w,11,Französische Bulldogge,2012,m,blue
112162,21-30,w,6,Greyhound,2005,m,White/Grey
112175,31-40,w,7,Englische Bulldogge,2011,w,Bright Brown/White
112176,41-50,m,2,Cocker Spaniel,2012,m,Red
112183,31-40,m,2,Gold en Retriever,2012,w,Gold en
112183,31-40,m,2,Flat Coated Retriever,2015,w,Black
112184,71-80,w,11,Pinscher,2010,m,Black
112188,51-60,m,7,Cocker Spaniel,2011,w,Black
112191,41-50,w,11,Malteser,2012,m,White
112197,41-50,w,10,Rhodesian Ridgeback,2012,w,weizen
112220,61-70,w,2,Französische Bulldogge,2012,w,Brindle
112239,61-70,w,8,Lakeland Terrier,2010,w,RedBrown/White
112242,41-50,m,4,Französische Bulldogge,2011,m,White/Black
112256,41-50,m,7,Labrador Retriever,2007,w,Brown
112258,51-60,w,7,Griffon,2009,w,White/beige
112261,41-50,w,11,Whippet,2012,w,White/Brown
112263,31-40,w,3,Boxer,2012,w,Brindle
112263,31-40,w,3,Boxer,2012,w,Brindle
112265,31-40,w,3,Yorkshire Terrier,1998,w,Brown
112265,31-40,w,3,True klein,2011,w,White/Brown
112268,31-40,w,11,Yorkshire Terrier,2011,w,Black/Brown
112275,21-30,w,9,Border Collie,2014,m,tricolor
112275,21-30,w,9,Border Collie,2009,w,Black/White
112277,31-40,m,5,Deutscher Boxer,2012,m,Dark  Brindle
112291,61-70,w,12,Chodsky pes,2012,m,Black/Brown
112360,41-50,w,9,Labrador Retriever,2006,w,Black
112363,31-40,m,9,Jack Russel Terrier,2008,m,Brown/White
112370,61-70,m,4,King Charles Spaniel,2008,m,Brown/Grey
112372,21-30,w,4,Malteser,2012,m,Black/White
112375,51-60,w,4,Chihuahua,2012,m,White/Black
112376,21-30,w,3,Chihuahua,2012,m,Brown
112377,31-40,w,10,True gross,2011,m,Bright Brown
112384,41-50,w,12,Bolonka Zwetna,2012,m,Black/White
112386,41-50,w,10,Chihuahua,2012,w,Black
112423,21-30,m,8,Cocker Spaniel,2006,m,tricolor
112424,21-30,w,2,Französische Bulldogge,2012,w,fauve
112425,21-30,w,9,Zwergpudel,2012,m,Black/White
112429,21-30,w,10,Dobermann,2007,w,Black/Brown
112432,31-40,w,12,Chihuahua,2014,m,Brown
112433,21-30,m,11,Eurasier,2012,m,wildfarbig
112434,41-50,w,12,Border Collie,2012,m,Black/White
112444,31-40,w,7,Beagle,2012,m,tricolor
112445,41-50,m,11,Labrador Retriever,2010,w,Dark Brown
112499,41-50,w,7,Dachshund,2009,m,Black/Red
112505,31-40,w,7,Border Collie,2012,m,Black/Brown/White
112506,31-40,w,11,True klein,2010,m,Bright Brown
112507,41-50,w,2,Labrador Retriever,2011,w,creme
112536,51-60,w,12,Bichon,2012,w,White
112546,61-70,m,7,Portugiesischer Wasserhund,2010,w,Black/Brown
112583,61-70,w,9,Französische Bulldogge,2012,w,Black/White
112584,51-60,w,3,West Highland White Terrier,2001,w,White
112608,51-60,m,8,Berner Sennenhund,2012,m,Brown/Black/White
112622,51-60,w,10,Appenzeller,2012,w,Black/White/Brown
112672,71-80,w,2,English Cocker Spaniel,2011,m,Black
112694,61-70,w,9,True klein,2010,w,Black
112706,31-40,w,9,Zwergpudel,2012,m,Black
112717,81-90,w,11,Mops,2002,w,beige
112742,51-60,w,2,Pudel,2012,w,Brown
112783,41-50,m,11,Mops,2012,w,Black
112785,41-50,w,10,Pekingese,2012,m,Black/White
112846,81-90,m,7,Toypudel,2012,w,Black
112886,31-40,w,10,Jack Russel Terrier,2001,w,tricolor
112887,21-30,w,8,Zwergspitz,2012,m,orange
112888,51-60,w,10,Jack Russel Terrier,2010,m,tricolor
112891,51-60,m,7,Lhasa Apso,2010,m,Brown/White
112896,31-40,w,8,Retriever,2007,w,Red/White
112903,51-60,w,1,Dackel,2015,m,Black/Red
112906,31-40,w,6,Berner Sennenhund,2009,w,Black/Brown/White
112907,41-50,w,7,Bolonka Zwetna,2012,w,Black
112909,31-40,m,7,Berner Sennenhund,2011,w,tricolor
112940,31-40,w,3,Mops,2009,w,beige
112951,41-50,w,7,Zwergschnauzer,2012,w,Black
112959,31-40,w,8,Shiba Inu,2008,w,Red/White
112982,41-50,w,10,Gold en Retriever,2012,w,Gold en
112995,41-50,m,3,Labrador Retriever,2014,w,Grey meliert
112996,41-50,m,10,Rauhaar Dackel,2010,w,Wild Boar Coloured
112997,21-30,w,4,Bergamasker,2012,m,Brown/White
113004,21-30,w,10,Jack Russel Terrier,2010,w,tricolor
113017,51-60,w,7,Mops,2012,w,brindle
113020,31-40,m,11,Zwergspitz,2011,w,Brown
113020,31-40,m,11,Zwergspitz,2010,m,Brown
113035,71-80,w,8,Yorkshire Terrier,2012,w,tricolor
113054,71-80,w,12,Bichon frisé,2009,w,White
113088,41-50,m,9,Labrador Retriever,2005,m,Black
113110,41-50,m,4,Papillon,2008,w,tricolor
113116,31-40,w,11,Französische Bulldogge,2011,w,Black Brindle
113147,51-60,w,5,Pekingese,2004,m,Brown
113167,21-30,w,7,Malteser,2013,m,White
113170,51-60,m,11,Jack Russel Terrier,2004,m,White/Black
113180,41-50,w,7,Rhodesian Ridgeback,2012,w,weizen
113232,51-60,w,3,Malteser,2012,w,White
113240,31-40,w,2,Gold en Retriever,2012,m,Gold en
113243,21-30,w,11,Chihuahua,2015,m,Black/White
113243,21-30,w,11,Mops,2012,m,beige
113244,41-50,m,11,West Highland White Terrier,2012,w,White
113306,41-50,w,7,Labrador Retriever,2012,m,Yellow
113315,61-70,w,4,True klein,2005,w,Grey/Black
113318,41-50,w,9,Labrador Retriever,2012,m,Black
113340,41-50,w,12,Cocker Spaniel,2006,m,Red
113372,41-50,m,10,Französische Bulldogge,2010,m,White/Black
113378,41-50,w,11,Malteser,2012,m,White
113404,21-30,w,8,Französische Bulldogge,2011,m,Brindle
113405,31-40,m,8,Französische Bulldogge,2011,w,White/Black
113413,51-60,m,2,Hirtenhund,2005,w,Brown/Black/White
113416,31-40,w,7,Labrador Retriever,2011,w,Gold en
113418,51-60,m,2,Dackel,2012,w,Brown
113422,41-50,w,12,Yorkshire Terrier,2012,w,black/tan
113422,41-50,w,12,Yorkshire Terrier,2014,m,beige/Grey/White
113437,61-70,m,2,Bichon maltais,2012,m,White
113508,41-50,w,5,Basenji,2011,m,brindle
113517,31-40,w,6,Hovawart,2009,w,Black/beige
113524,31-40,w,3,Labrador Retriever,2011,m,choco
113526,51-60,w,10,True gross,2012,w,Black
113554,61-70,w,11,Pudel,2012,w,black/tan
113559,41-50,w,7,Deutscher Schäfer,2012,w,Black/Yellow
113605,31-40,m,10,Malteser,2007,m,White
113605,31-40,m,10,Französische Bulldogge,2008,m,Black/Brown Brindle
113702,31-40,w,11,Continental Bulldog,2009,m,Red/White
113703,20-Nov,w,11,Boxer,2012,m,Brindle
113709,31-40,m,8,English Cocker Spaniel,2012,m,Black
113739,31-40,w,7,Malteser,2009,m,White
113751,51-60,m,12,Malteser,2011,w,White
113768,21-30,w,11,Mops,2012,m,beige
113770,20-Nov,w,11,Yorkshire Terrier,2012,w,blue/tan
113785,31-40,m,11,Zwergschnauzer,2012,w,pfeffer/salz
113787,41-50,w,2,Chihuahua,2012,m,Brown
113850,51-60,w,5,True gross,2012,m,Black/White
113861,21-30,m,11,Englische Bulldogge,2012,w,Bright Brown/White
113862,41-50,m,4,Chihuahua,2009,m,tricolor
113864,21-30,w,6,Französische Bulldogge,2012,m,White/Black
113865,71-80,m,8,Weimaraner,2012,m,SilverGrey
113866,41-50,w,7,Labrador Retriever,2012,w,Black
113905,31-40,m,3,Münsterländer,2003,m,Red/White
113906,61-70,w,3,True klein,2012,m,White/Black
113919,41-50,w,7,Labrador Retriever,2012,w,Silver
113927,31-40,w,3,Mittelpudel,2012,m,Black
113934,41-50,m,7,Prager Rattler,2012,m,black/tan
113953,41-50,m,1,Dobermann,2012,w,Black/Brown
113954,41-50,w,4,Pudel,2012,w,Black
113977,31-40,m,4,Französische Bulldogge,2012,m,Grey/White
113997,41-50,m,11,Border Collie,2012,w,Grey/White
113999,61-70,m,9,Shih Tzu,2004,m,White/Black
114004,51-60,w,11,Border Collie,2012,w,Black
114011,41-50,w,6,Pinscher,2012,w,blond Colour
114022,61-70,w,3,Malteser,2011,m,White
114038,51-60,m,12,Entlebucher Sennenhund,2014,w,tricolor
114038,51-60,m,12,True klein,2012,w,creme
114082,41-50,w,11,Havaneser,2012,m,White
114083,31-40,w,9,Malteser,2012,w,White
114106,31-40,m,3,True gross,2009,m,White
114107,21-30,m,11,True gross,2012,m,tricolor
114108,31-40,m,4,Chihuahua,2012,w,Brown
114112,51-60,w,6,West Highland White Terrier,2004,m,White
114113,21-30,m,4,Französische Bulldogge,2012,m,Black Brindle
114119,31-40,w,1,Rauhaar Dackel,2010,m,beige
114120,61-70,w,11,Yorkshire Terrier,2013,w,Black/Brown
114120,61-70,w,11,Yorkshire Terrier,2012,m,White/beige
114125,31-40,w,6,Collie,2014,m,tricolor
114125,31-40,w,6,Zwergschnauzer,2004,w,pfeffer/salz
114127,21-30,w,2,True klein,2012,w,Black/beige
114129,31-40,m,10,Podenco Ibicenco,2009,m,Brown/White
114129,31-40,m,10,Podenco Ibicenco,2009,w,Black/White
114131,71-80,w,2,Shih Tzu,2010,w,Brown Brindle
